"id","date","symbol","price","created_at"
14442,"2020-01-02","GOOG",68.36849975585938,"2024-04-06 16:49:31.852593+00"
14443,"2020-01-03","GOOG",68.03299713134766,"2024-04-06 16:49:31.852594+00"
14444,"2020-01-06","GOOG",69.71050262451172,"2024-04-06 16:49:31.852595+00"
14445,"2020-01-07","GOOG",69.66699981689453,"2024-04-06 16:49:31.852596+00"
14446,"2020-01-08","GOOG",70.21600341796875,"2024-04-06 16:49:31.852596+00"
14447,"2020-01-09","GOOG",70.99150085449219,"2024-04-06 16:49:31.852597+00"
14448,"2020-01-10","GOOG",71.48650360107422,"2024-04-06 16:49:31.852598+00"
14449,"2020-01-13","GOOG",71.96150207519531,"2024-04-06 16:49:31.852599+00"
14450,"2020-01-14","GOOG",71.54399871826172,"2024-04-06 16:49:31.8526+00"
14451,"2020-01-15","GOOG",71.95999908447266,"2024-04-06 16:49:31.852601+00"
14452,"2020-01-16","GOOG",72.58499908447266,"2024-04-06 16:49:31.852602+00"
14453,"2020-01-17","GOOG",74.01950073242188,"2024-04-06 16:49:31.852602+00"
14454,"2020-01-21","GOOG",74.22000122070312,"2024-04-06 16:49:31.852603+00"
14455,"2020-01-22","GOOG",74.29750061035156,"2024-04-06 16:49:31.852604+00"
14456,"2020-01-23","GOOG",74.3324966430664,"2024-04-06 16:49:31.852605+00"
14457,"2020-01-24","GOOG",73.33550262451172,"2024-04-06 16:49:31.852606+00"
14458,"2020-01-27","GOOG",71.69499969482422,"2024-04-06 16:49:31.852607+00"
14459,"2020-01-28","GOOG",72.62799835205078,"2024-04-06 16:49:31.852607+00"
14460,"2020-01-29","GOOG",72.93150329589844,"2024-04-06 16:49:31.852608+00"
14461,"2020-01-30","GOOG",72.79199981689453,"2024-04-06 16:49:31.852609+00"
14462,"2020-01-31","GOOG",71.71150207519531,"2024-04-06 16:49:31.85261+00"
14463,"2020-02-03","GOOG",74.2969970703125,"2024-04-06 16:49:31.852611+00"
14464,"2020-02-04","GOOG",72.35350036621094,"2024-04-06 16:49:31.852612+00"
14465,"2020-02-05","GOOG",72.4114990234375,"2024-04-06 16:49:31.852612+00"
14466,"2020-02-06","GOOG",73.8115005493164,"2024-04-06 16:49:31.852613+00"
14467,"2020-02-07","GOOG",73.96150207519531,"2024-04-06 16:49:31.852614+00"
14468,"2020-02-10","GOOG",75.43399810791016,"2024-04-06 16:49:31.852615+00"
14469,"2020-02-11","GOOG",75.43949890136719,"2024-04-06 16:49:31.852616+00"
14470,"2020-02-12","GOOG",75.91349792480469,"2024-04-06 16:49:31.852617+00"
14471,"2020-02-13","GOOG",75.73300170898438,"2024-04-06 16:49:31.852617+00"
14472,"2020-02-14","GOOG",76.03700256347656,"2024-04-06 16:49:31.852618+00"
14473,"2020-02-18","GOOG",75.9834976196289,"2024-04-06 16:49:31.852619+00"
14474,"2020-02-19","GOOG",76.33450317382812,"2024-04-06 16:49:31.85262+00"
14475,"2020-02-20","GOOG",75.90750122070312,"2024-04-06 16:49:31.852621+00"
14476,"2020-02-21","GOOG",74.25550079345703,"2024-04-06 16:49:31.852621+00"
14477,"2020-02-24","GOOG",71.07949829101562,"2024-04-06 16:49:31.852622+00"
14478,"2020-02-25","GOOG",69.42250061035156,"2024-04-06 16:49:31.852623+00"
14479,"2020-02-26","GOOG",69.65899658203125,"2024-04-06 16:49:31.852624+00"
14480,"2020-02-27","GOOG",65.90450286865234,"2024-04-06 16:49:31.852625+00"
14481,"2020-02-28","GOOG",66.96649932861328,"2024-04-06 16:49:31.852626+00"
14482,"2020-03-02","GOOG",69.45549774169922,"2024-04-06 16:49:31.852626+00"
14483,"2020-03-03","GOOG",67.06950378417969,"2024-04-06 16:49:31.852627+00"
14484,"2020-03-04","GOOG",69.32599639892578,"2024-04-06 16:49:31.852628+00"
14485,"2020-03-05","GOOG",65.9520034790039,"2024-04-06 16:49:31.852629+00"
14486,"2020-03-06","GOOG",64.92050170898438,"2024-04-06 16:49:31.85263+00"
14487,"2020-03-09","GOOG",60.77799987792969,"2024-04-06 16:49:31.852631+00"
14488,"2020-03-10","GOOG",64.01950073242188,"2024-04-06 16:49:31.852632+00"
14489,"2020-03-11","GOOG",60.77050018310547,"2024-04-06 16:49:31.852632+00"
14490,"2020-03-12","GOOG",55.74549865722656,"2024-04-06 16:49:31.852633+00"
14491,"2020-03-13","GOOG",60.98649978637695,"2024-04-06 16:49:31.852634+00"
14492,"2020-03-16","GOOG",54.21649932861328,"2024-04-06 16:49:31.852635+00"
14493,"2020-03-17","GOOG",55.9900016784668,"2024-04-06 16:49:31.852636+00"
14494,"2020-03-18","GOOG",54.84000015258789,"2024-04-06 16:49:31.852637+00"
14495,"2020-03-19","GOOG",55.76449966430664,"2024-04-06 16:49:31.852637+00"
14496,"2020-03-20","GOOG",53.61600112915039,"2024-04-06 16:49:31.852638+00"
14497,"2020-03-23","GOOG",52.83100128173828,"2024-04-06 16:49:31.852639+00"
14498,"2020-03-24","GOOG",56.722999572753906,"2024-04-06 16:49:31.85264+00"
14499,"2020-03-25","GOOG",55.1245002746582,"2024-04-06 16:49:31.852641+00"
14500,"2020-03-26","GOOG",58.087501525878906,"2024-04-06 16:49:31.852642+00"
14501,"2020-03-27","GOOG",55.535499572753906,"2024-04-06 16:49:31.852643+00"
14502,"2020-03-30","GOOG",57.340999603271484,"2024-04-06 16:49:31.852643+00"
14503,"2020-03-31","GOOG",58.140499114990234,"2024-04-06 16:49:31.852644+00"
14504,"2020-04-01","GOOG",55.28099822998047,"2024-04-06 16:49:31.852645+00"
14505,"2020-04-02","GOOG",56.04199981689453,"2024-04-06 16:49:31.852646+00"
14506,"2020-04-03","GOOG",54.89400100708008,"2024-04-06 16:49:31.852647+00"
14507,"2020-04-06","GOOG",59.34600067138672,"2024-04-06 16:49:31.852647+00"
14508,"2020-04-07","GOOG",59.32550048828125,"2024-04-06 16:49:31.852648+00"
14509,"2020-04-08","GOOG",60.513999938964844,"2024-04-06 16:49:31.852649+00"
14510,"2020-04-09","GOOG",60.5724983215332,"2024-04-06 16:49:31.85265+00"
14511,"2020-04-13","GOOG",60.87799835205078,"2024-04-06 16:49:31.852651+00"
14512,"2020-04-14","GOOG",63.46149826049805,"2024-04-06 16:49:31.852652+00"
14513,"2020-04-15","GOOG",63.12350082397461,"2024-04-06 16:49:31.852652+00"
14514,"2020-04-16","GOOG",63.173500061035156,"2024-04-06 16:49:31.852653+00"
14515,"2020-04-17","GOOG",64.1624984741211,"2024-04-06 16:49:31.852654+00"
14516,"2020-04-20","GOOG",63.330501556396484,"2024-04-06 16:49:31.852655+00"
14517,"2020-04-21","GOOG",60.81700134277344,"2024-04-06 16:49:31.852656+00"
14518,"2020-04-22","GOOG",63.160499572753906,"2024-04-06 16:49:31.852657+00"
14519,"2020-04-23","GOOG",63.81549835205078,"2024-04-06 16:49:31.852658+00"
14520,"2020-04-24","GOOG",63.96549987792969,"2024-04-06 16:49:31.852658+00"
14521,"2020-04-27","GOOG",63.79399871826172,"2024-04-06 16:49:31.852659+00"
14522,"2020-04-28","GOOG",61.68349838256836,"2024-04-06 16:49:31.85266+00"
14523,"2020-04-29","GOOG",67.0739974975586,"2024-04-06 16:49:31.852661+00"
14524,"2020-04-30","GOOG",67.43299865722656,"2024-04-06 16:49:31.852662+00"
14525,"2020-05-01","GOOG",66.03050231933594,"2024-04-06 16:49:31.852663+00"
14526,"2020-05-04","GOOG",66.33999633789062,"2024-04-06 16:49:31.852664+00"
14527,"2020-05-05","GOOG",67.55549621582031,"2024-04-06 16:49:31.852665+00"
14528,"2020-05-06","GOOG",67.36499786376953,"2024-04-06 16:49:31.852665+00"
14529,"2020-05-07","GOOG",68.62799835205078,"2024-04-06 16:49:31.852666+00"
14530,"2020-05-08","GOOG",69.41850280761719,"2024-04-06 16:49:31.852667+00"
14531,"2020-05-11","GOOG",70.16300201416016,"2024-04-06 16:49:31.852668+00"
14532,"2020-05-12","GOOG",68.78700256347656,"2024-04-06 16:49:31.852669+00"
14533,"2020-05-13","GOOG",67.46649932861328,"2024-04-06 16:49:31.85267+00"
14534,"2020-05-14","GOOG",67.80650329589844,"2024-04-06 16:49:31.85267+00"
14535,"2020-05-15","GOOG",68.65950012207031,"2024-04-06 16:49:31.852671+00"
14536,"2020-05-18","GOOG",69.1969985961914,"2024-04-06 16:49:31.852672+00"
14537,"2020-05-19","GOOG",68.67424774169922,"2024-04-06 16:49:31.852673+00"
14538,"2020-05-20","GOOG",70.33599853515625,"2024-04-06 16:49:31.852674+00"
14539,"2020-05-21","GOOG",70.13999938964844,"2024-04-06 16:49:31.852675+00"
14540,"2020-05-22","GOOG",70.52100372314453,"2024-04-06 16:49:31.852675+00"
14541,"2020-05-26","GOOG",70.85099792480469,"2024-04-06 16:49:31.852676+00"
14542,"2020-05-27","GOOG",70.89199829101562,"2024-04-06 16:49:31.852677+00"
14543,"2020-05-28","GOOG",70.83650207519531,"2024-04-06 16:49:31.852678+00"
14544,"2020-05-29","GOOG",71.44599914550781,"2024-04-06 16:49:31.852679+00"
14545,"2020-06-01","GOOG",71.59100341796875,"2024-04-06 16:49:31.85268+00"
14546,"2020-06-02","GOOG",71.96099853515625,"2024-04-06 16:49:31.85268+00"
14547,"2020-06-03","GOOG",71.81900024414062,"2024-04-06 16:49:31.852681+00"
14548,"2020-06-04","GOOG",70.60900115966797,"2024-04-06 16:49:31.852682+00"
14549,"2020-06-05","GOOG",71.91950225830078,"2024-04-06 16:49:31.852683+00"
14550,"2020-06-08","GOOG",72.33049774169922,"2024-04-06 16:49:31.852684+00"
14551,"2020-06-09","GOOG",72.80799865722656,"2024-04-06 16:49:31.852685+00"
14552,"2020-06-10","GOOG",73.2925033569336,"2024-04-06 16:49:31.852686+00"
14553,"2020-06-11","GOOG",70.19200134277344,"2024-04-06 16:49:31.852686+00"
14554,"2020-06-12","GOOG",70.65899658203125,"2024-04-06 16:49:31.852694+00"
14555,"2020-06-15","GOOG",70.99250030517578,"2024-04-06 16:49:31.852695+00"
14556,"2020-06-16","GOOG",72.13600158691406,"2024-04-06 16:49:31.852696+00"
14557,"2020-06-17","GOOG",72.55599975585938,"2024-04-06 16:49:31.852696+00"
14558,"2020-06-18","GOOG",71.7979965209961,"2024-04-06 16:49:31.852697+00"
14559,"2020-06-19","GOOG",71.58599853515625,"2024-04-06 16:49:31.852698+00"
14560,"2020-06-22","GOOG",72.59300231933594,"2024-04-06 16:49:31.852699+00"
14561,"2020-06-23","GOOG",73.22049713134766,"2024-04-06 16:49:31.8527+00"
14562,"2020-06-24","GOOG",71.59850311279297,"2024-04-06 16:49:31.852701+00"
14563,"2020-06-25","GOOG",72.06649780273438,"2024-04-06 16:49:31.852702+00"
14564,"2020-06-26","GOOG",67.99500274658203,"2024-04-06 16:49:31.852702+00"
14565,"2020-06-29","GOOG",69.74849700927734,"2024-04-06 16:49:31.852703+00"
14566,"2020-06-30","GOOG",70.68049621582031,"2024-04-06 16:49:31.852704+00"
14567,"2020-07-01","GOOG",71.9020004272461,"2024-04-06 16:49:31.852705+00"
14568,"2020-07-02","GOOG",73.23500061035156,"2024-04-06 16:49:31.852706+00"
14569,"2020-07-06","GOOG",74.78500366210938,"2024-04-06 16:49:31.852707+00"
14570,"2020-07-07","GOOG",74.25900268554688,"2024-04-06 16:49:31.852708+00"
14571,"2020-07-08","GOOG",74.80000305175781,"2024-04-06 16:49:31.852708+00"
14572,"2020-07-09","GOOG",75.54949951171875,"2024-04-06 16:49:31.852709+00"
14573,"2020-07-10","GOOG",77.08699798583984,"2024-04-06 16:49:31.85271+00"
14574,"2020-07-13","GOOG",75.56700134277344,"2024-04-06 16:49:31.852711+00"
14575,"2020-07-14","GOOG",76.02899932861328,"2024-04-06 16:49:31.852712+00"
14576,"2020-07-15","GOOG",75.68199920654297,"2024-04-06 16:49:31.852712+00"
14577,"2020-07-16","GOOG",75.9000015258789,"2024-04-06 16:49:31.852713+00"
14578,"2020-07-17","GOOG",75.77749633789062,"2024-04-06 16:49:31.852714+00"
14579,"2020-07-20","GOOG",78.28600311279297,"2024-04-06 16:49:31.852715+00"
14580,"2020-07-21","GOOG",77.9209976196289,"2024-04-06 16:49:31.852716+00"
14581,"2020-07-22","GOOG",78.42449951171875,"2024-04-06 16:49:31.852716+00"
14582,"2020-07-23","GOOG",75.78399658203125,"2024-04-06 16:49:31.852717+00"
14583,"2020-07-24","GOOG",75.59349822998047,"2024-04-06 16:49:31.852718+00"
14584,"2020-07-27","GOOG",76.51000213623047,"2024-04-06 16:49:31.852719+00"
14585,"2020-07-28","GOOG",75.01699829101562,"2024-04-06 16:49:31.85272+00"
14586,"2020-07-29","GOOG",76.10099792480469,"2024-04-06 16:49:31.852721+00"
14587,"2020-07-30","GOOG",76.57250213623047,"2024-04-06 16:49:31.852721+00"
14588,"2020-07-31","GOOG",74.14800262451172,"2024-04-06 16:49:31.852722+00"
14589,"2020-08-03","GOOG",73.72250366210938,"2024-04-06 16:49:31.852723+00"
14590,"2020-08-04","GOOG",73.24849700927734,"2024-04-06 16:49:31.852724+00"
14591,"2020-08-05","GOOG",73.68049621582031,"2024-04-06 16:49:31.852725+00"
14592,"2020-08-06","GOOG",75.00499725341797,"2024-04-06 16:49:31.852726+00"
14593,"2020-08-07","GOOG",74.72450256347656,"2024-04-06 16:49:31.852726+00"
14594,"2020-08-10","GOOG",74.80500030517578,"2024-04-06 16:49:31.852727+00"
14595,"2020-08-11","GOOG",74.01599884033203,"2024-04-06 16:49:31.852728+00"
14596,"2020-08-12","GOOG",75.33100128173828,"2024-04-06 16:49:31.852729+00"
14597,"2020-08-13","GOOG",75.92250061035156,"2024-04-06 16:49:31.85273+00"
14598,"2020-08-14","GOOG",75.3864974975586,"2024-04-06 16:49:31.852731+00"
14599,"2020-08-17","GOOG",75.89900207519531,"2024-04-06 16:49:31.852731+00"
14600,"2020-08-18","GOOG",77.93000030517578,"2024-04-06 16:49:31.852732+00"
14601,"2020-08-19","GOOG",77.37650299072266,"2024-04-06 16:49:31.852733+00"
14602,"2020-08-20","GOOG",79.0875015258789,"2024-04-06 16:49:31.852734+00"
14603,"2020-08-21","GOOG",79.02100372314453,"2024-04-06 16:49:31.852735+00"
14604,"2020-08-24","GOOG",79.41000366210938,"2024-04-06 16:49:31.852736+00"
14605,"2020-08-25","GOOG",80.41100311279297,"2024-04-06 16:49:31.852736+00"
14606,"2020-08-26","GOOG",82.61900329589844,"2024-04-06 16:49:31.852737+00"
14607,"2020-08-27","GOOG",81.71649932861328,"2024-04-06 16:49:31.852738+00"
14608,"2020-08-28","GOOG",82.22049713134766,"2024-04-06 16:49:31.852739+00"
14609,"2020-08-31","GOOG",81.70899963378906,"2024-04-06 16:49:31.85274+00"
14610,"2020-09-01","GOOG",83.0354995727539,"2024-04-06 16:49:31.852741+00"
14611,"2020-09-02","GOOG",86.41400146484375,"2024-04-06 16:49:31.852745+00"
14612,"2020-09-03","GOOG",82.09200286865234,"2024-04-06 16:49:31.852746+00"
14613,"2020-09-04","GOOG",79.552001953125,"2024-04-06 16:49:31.852746+00"
14614,"2020-09-08","GOOG",76.61949920654297,"2024-04-06 16:49:31.852747+00"
14615,"2020-09-09","GOOG",77.8479995727539,"2024-04-06 16:49:31.852748+00"
14616,"2020-09-10","GOOG",76.60099792480469,"2024-04-06 16:49:31.852749+00"
14617,"2020-09-11","GOOG",76.03600311279297,"2024-04-06 16:49:31.85275+00"
14618,"2020-09-14","GOOG",75.96399688720703,"2024-04-06 16:49:31.852751+00"
14619,"2020-09-15","GOOG",77.0719985961914,"2024-04-06 16:49:31.852751+00"
14620,"2020-09-16","GOOG",76.04499816894531,"2024-04-06 16:49:31.852752+00"
14621,"2020-09-17","GOOG",74.77649688720703,"2024-04-06 16:49:31.852753+00"
14622,"2020-09-18","GOOG",72.99949645996094,"2024-04-06 16:49:31.852754+00"
14623,"2020-09-21","GOOG",71.55799865722656,"2024-04-06 16:49:31.852755+00"
14624,"2020-09-22","GOOG",73.27300262451172,"2024-04-06 16:49:31.852755+00"
14625,"2020-09-23","GOOG",70.760498046875,"2024-04-06 16:49:31.852756+00"
14626,"2020-09-24","GOOG",71.41449737548828,"2024-04-06 16:49:31.852757+00"
14627,"2020-09-25","GOOG",72.24800109863281,"2024-04-06 16:49:31.852758+00"
14628,"2020-09-28","GOOG",73.22599792480469,"2024-04-06 16:49:31.852759+00"
14629,"2020-09-29","GOOG",73.46649932861328,"2024-04-06 16:49:31.85276+00"
14630,"2020-09-30","GOOG",73.4800033569336,"2024-04-06 16:49:31.85276+00"
14631,"2020-10-01","GOOG",74.50450134277344,"2024-04-06 16:49:31.852761+00"
14632,"2020-10-02","GOOG",72.9209976196289,"2024-04-06 16:49:31.852762+00"
14633,"2020-10-05","GOOG",74.3010025024414,"2024-04-06 16:49:31.852763+00"
14634,"2020-10-06","GOOG",72.6719970703125,"2024-04-06 16:49:31.852764+00"
14635,"2020-10-07","GOOG",73.0145034790039,"2024-04-06 16:49:31.852765+00"
14636,"2020-10-08","GOOG",74.29650115966797,"2024-04-06 16:49:31.852765+00"
14637,"2020-10-09","GOOG",75.76100158691406,"2024-04-06 16:49:31.852766+00"
14638,"2020-10-12","GOOG",78.4574966430664,"2024-04-06 16:49:31.852767+00"
14639,"2020-10-13","GOOG",78.58399963378906,"2024-04-06 16:49:31.852768+00"
14640,"2020-10-14","GOOG",78.40399932861328,"2024-04-06 16:49:31.852769+00"
14641,"2020-10-15","GOOG",77.95649719238281,"2024-04-06 16:49:31.852769+00"
14642,"2020-10-16","GOOG",78.65049743652344,"2024-04-06 16:49:31.85277+00"
14643,"2020-10-19","GOOG",76.73049926757812,"2024-04-06 16:49:31.852771+00"
14644,"2020-10-20","GOOG",77.79650115966797,"2024-04-06 16:49:31.852772+00"
14645,"2020-10-21","GOOG",79.66549682617188,"2024-04-06 16:49:31.852773+00"
14646,"2020-10-22","GOOG",80.7665023803711,"2024-04-06 16:49:31.852774+00"
14647,"2020-10-23","GOOG",82.05000305175781,"2024-04-06 16:49:31.852774+00"
14648,"2020-10-26","GOOG",79.52249908447266,"2024-04-06 16:49:31.852775+00"
14649,"2020-10-27","GOOG",80.21299743652344,"2024-04-06 16:49:31.852776+00"
14650,"2020-10-28","GOOG",75.83100128173828,"2024-04-06 16:49:31.852777+00"
14651,"2020-10-29","GOOG",78.36199951171875,"2024-04-06 16:49:31.852778+00"
14652,"2020-10-30","GOOG",81.05049896240234,"2024-04-06 16:49:31.852779+00"
14653,"2020-11-02","GOOG",81.30149841308594,"2024-04-06 16:49:31.85278+00"
14654,"2020-11-03","GOOG",82.510498046875,"2024-04-06 16:49:31.852781+00"
14655,"2020-11-04","GOOG",87.45649719238281,"2024-04-06 16:49:31.852781+00"
14656,"2020-11-05","GOOG",88.16850280761719,"2024-04-06 16:49:31.852782+00"
14657,"2020-11-06","GOOG",88.0875015258789,"2024-04-06 16:49:31.852783+00"
14658,"2020-11-09","GOOG",88.1500015258789,"2024-04-06 16:49:31.852784+00"
14659,"2020-11-10","GOOG",87.01950073242188,"2024-04-06 16:49:31.852785+00"
14660,"2020-11-11","GOOG",87.635498046875,"2024-04-06 16:49:31.852785+00"
14661,"2020-11-12","GOOG",87.49199676513672,"2024-04-06 16:49:31.852786+00"
14662,"2020-11-13","GOOG",88.85099792480469,"2024-04-06 16:49:31.852787+00"
14663,"2020-11-16","GOOG",89.06900024414062,"2024-04-06 16:49:31.852788+00"
14664,"2020-11-17","GOOG",88.50749969482422,"2024-04-06 16:49:31.852789+00"
14665,"2020-11-18","GOOG",87.33899688720703,"2024-04-06 16:49:31.85279+00"
14666,"2020-11-19","GOOG",88.19599914550781,"2024-04-06 16:49:31.85279+00"
14667,"2020-11-20","GOOG",87.1094970703125,"2024-04-06 16:49:31.852791+00"
14668,"2020-11-23","GOOG",86.74299621582031,"2024-04-06 16:49:31.852792+00"
14669,"2020-11-24","GOOG",88.44400024414062,"2024-04-06 16:49:31.852793+00"
14670,"2020-11-25","GOOG",88.57150268554688,"2024-04-06 16:49:31.852794+00"
14671,"2020-11-27","GOOG",89.65950012207031,"2024-04-06 16:49:31.852795+00"
14672,"2020-11-30","GOOG",88.03700256347656,"2024-04-06 16:49:31.852795+00"
14673,"2020-12-01","GOOG",89.90499877929688,"2024-04-06 16:49:31.852799+00"
14674,"2020-12-02","GOOG",91.39749908447266,"2024-04-06 16:49:31.8528+00"
14675,"2020-12-03","GOOG",91.3385009765625,"2024-04-06 16:49:31.852801+00"
14676,"2020-12-04","GOOG",91.39949798583984,"2024-04-06 16:49:31.852802+00"
14677,"2020-12-07","GOOG",90.9739990234375,"2024-04-06 16:49:31.852803+00"
14678,"2020-12-08","GOOG",90.92749786376953,"2024-04-06 16:49:31.852804+00"
14679,"2020-12-09","GOOG",89.20649719238281,"2024-04-06 16:49:31.852805+00"
14680,"2020-12-10","GOOG",88.7665023803711,"2024-04-06 16:49:31.852805+00"
14681,"2020-12-11","GOOG",89.0885009765625,"2024-04-06 16:49:31.852806+00"
14682,"2020-12-14","GOOG",88.00299835205078,"2024-04-06 16:49:31.852807+00"
14683,"2020-12-15","GOOG",88.38849639892578,"2024-04-06 16:49:31.852808+00"
14684,"2020-12-16","GOOG",88.1500015258789,"2024-04-06 16:49:31.852809+00"
14685,"2020-12-17","GOOG",87.3949966430664,"2024-04-06 16:49:31.852809+00"
14686,"2020-12-18","GOOG",86.55049896240234,"2024-04-06 16:49:31.85281+00"
14687,"2020-12-21","GOOG",86.96849822998047,"2024-04-06 16:49:31.852811+00"
14688,"2020-12-22","GOOG",86.17500305175781,"2024-04-06 16:49:31.852812+00"
14689,"2020-12-23","GOOG",86.61900329589844,"2024-04-06 16:49:31.852813+00"
14690,"2020-12-24","GOOG",86.94249725341797,"2024-04-06 16:49:31.852814+00"
14691,"2020-12-28","GOOG",88.80449676513672,"2024-04-06 16:49:31.852815+00"
14692,"2020-12-29","GOOG",87.93599700927734,"2024-04-06 16:49:31.852815+00"
14693,"2020-12-30","GOOG",86.97599792480469,"2024-04-06 16:49:31.852816+00"
14694,"2020-12-31","GOOG",87.59400177001953,"2024-04-06 16:49:31.852817+00"
